Y_pestis_Yp4003	Y_pestis_CO92	Similarity_Y_pestis_Yp4003.to.Y_pestis_CO92	Similarity_Y_pestis_CO92.to.Y_pestis_Yp4003
Yp4003_02284	gnl|YPES214092|GKDD-1812-MONOMER	100.0	100.0
Yp4003_02285	gnl|YPES214092|GKDD-1813-MONOMER	100.0	100.0
Yp4003_02286	gnl|YPES214092|GKDD-1814-MONOMER	100.0	100.0
Yp4003_02287	gnl|YPES214092|GKDD-1815-MONOMER	100.0	100.0
Yp4003_02288	gnl|YPES214092|GKDD-1816-MONOMER	100.0	100.0
Yp4003_02289	gnl|YPES214092|GKDD-1817-MONOMER	100.0	100.0
Yp4003_02290	gnl|YPES214092|GKDD-1818-MONOMER	100.0	100.0
Yp4003_02291	gnl|YPES214092|GKDD-1819-MONOMER	100.0	100.0
Yp4003_02292	gnl|YPES214092|GKDD-1820-MONOMER	100.0	100.0
Yp4003_02293	gnl|YPES214092|GKDD-1821-MONOMER	100.0	100.0
Yp4003_02294	gnl|YPES214092|GKDD-1822-MONOMER	100.0	100.0
Yp4003_02264	gnl|YPES214092|GKDD-2612-MONOMER	100.0	100.0
Yp4003_02263	gnl|YPES214092|GKDD-2611-MONOMER	100.0	100.0
Yp4003_02262	gnl|YPES214092|GKDD-2610-MONOMER	100.0	100.0
Yp4003_02261	gnl|YPES214092|GKDD-2609-MONOMER	100.0	100.0
Yp4003_02234	gnl|YPES214092|GKDD-1616-MONOMER	100.0	100.0
Yp4003_02235	gnl|YPES214092|GKDD-1615-MONOMER	100.0	100.0
Yp4003_02236	gnl|YPES214092|GKDD-1614-MONOMER	100.0	100.0
Yp4003_02238	gnl|YPES214092|GKDD-2586-MONOMER	100.0	100.0
Yp4003_02239	gnl|YPES214092|GKDD-2587-MONOMER	100.0	100.0
Yp4003_02240	gnl|YPES214092|GKDD-2588-MONOMER	100.0	100.0
Yp4003_02241	gnl|YPES214092|GKDD-2589-MONOMER	100.0	100.0
Yp4003_02242	gnl|YPES214092|GKDD-2590-MONOMER	100.0	100.0
Yp4003_02243	gnl|YPES214092|GKDD-2591-MONOMER	100.0	100.0
Yp4003_02244	gnl|YPES214092|GKDD-2592-MONOMER	100.0	100.0
Yp4003_02246	gnl|YPES214092|GKDD-2594-MONOMER	100.0	100.0
Yp4003_02247	gnl|YPES214092|GKDD-2595-MONOMER	100.0	100.0
Yp4003_02248	gnl|YPES214092|GKDD-2596-MONOMER	100.0	100.0
Yp4003_02249	gnl|YPES214092|GKDD-2597-MONOMER	100.0	100.0
Yp4003_02250	gnl|YPES214092|GKDD-2598-MONOMER	100.0	100.0
Yp4003_02251	gnl|YPES214092|GKDD-2599-MONOMER	100.0	100.0
Yp4003_02252	gnl|YPES214092|GKDD-2600-MONOMER	100.0	100.0
Yp4003_02253	gnl|YPES214092|GKDD-2601-MONOMER	100.0	100.0
Yp4003_02254	gnl|YPES214092|GKDD-2602-MONOMER	100.0	100.0
Yp4003_02255	gnl|YPES214092|GKDD-2603-MONOMER	100.0	100.0
Yp4003_02256	gnl|YPES214092|GKDD-2604-MONOMER	100.0	100.0
Yp4003_02257	gnl|YPES214092|GKDD-2605-MONOMER	100.0	100.0
Yp4003_02258	gnl|YPES214092|GKDD-2606-MONOMER	100.0	100.0
Yp4003_02259	gnl|YPES214092|GKDD-2607-MONOMER	100.0	100.0
Yp4003_02260	gnl|YPES214092|GKDD-2608-MONOMER	100.0	100.0
Yp4003_02157	gnl|YPES214092|GKDD-2440-MONOMER	100.0	100.0
Yp4003_02153	gnl|YPES214092|GKDD-2442-MONOMER	100.0	100.0
Yp4003_02046	gnl|YPES214092|GKDD-2679-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-2653-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-1546-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-16-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-1648-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-1888-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-1996-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-2024-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-2056-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-2080-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-2318-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-2435-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-2517-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-2644-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-2709-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-1510-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-2779-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-3709-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-4031-MONOMER	100.0	100.0
Yp4003_02079	gnl|YPES214092|GKDD-3356-MONOMER	100.0	100.0
Yp4003_02080	gnl|YPES214092|GKDD-3355-MONOMER	100.0	100.0
Yp4003_02081	gnl|YPES214092|GKDD-3354-MONOMER	100.0	100.0
Yp4003_02082	gnl|YPES214092|GKDD-3353-MONOMER	100.0	100.0
Yp4003_02083	gnl|YPES214092|GKDD-3352-MONOMER	100.0	100.0
Yp4003_02084	gnl|YPES214092|GKDD-3351-MONOMER	100.0	100.0
Yp4003_02085	gnl|YPES214092|GKDD-3350-MONOMER	100.0	100.0
Yp4003_02086	gnl|YPES214092|GKDD-3349-MONOMER	100.0	100.0
Yp4003_02087	gnl|YPES214092|GKDD-3348-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-1516-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-1486-MONOMER	100.0	100.0
Yp4003_02152	gnl|YPES214092|GKDD-2443-MONOMER	100.0	100.0
Yp4003_02061	gnl|YPES214092|GKDD-2694-MONOMER	100.0	100.0
Yp4003_02047	gnl|YPES214092|GKDD-2680-MONOMER	100.0	100.0
Yp4003_02050	gnl|YPES214092|GKDD-2682-MONOMER	100.0	100.0
Yp4003_02051	gnl|YPES214092|GKDD-2683-MONOMER	100.0	100.0
Yp4003_02052	gnl|YPES214092|GKDD-2684-MONOMER	100.0	100.0
Yp4003_02053	gnl|YPES214092|GKDD-2685-MONOMER	100.0	100.0
Yp4003_02054	gnl|YPES214092|GKDD-2686-MONOMER	100.0	100.0
Yp4003_02055	gnl|YPES214092|GKDD-2688-MONOMER	100.0	100.0
Yp4003_02056	gnl|YPES214092|GKDD-2689-MONOMER	100.0	100.0
Yp4003_02057	gnl|YPES214092|GKDD-2690-MONOMER	100.0	100.0
Yp4003_02058	gnl|YPES214092|GKDD-2691-MONOMER	100.0	100.0
Yp4003_02059	gnl|YPES214092|GKDD-2692-MONOMER	100.0	100.0
Yp4003_02060	gnl|YPES214092|GKDD-2693-MONOMER	100.0	100.0
Yp4003_02062	gnl|YPES214092|GKDD-2695-MONOMER	100.0	100.0
Yp4003_02078	gnl|YPES214092|GKDD-1422-MONOMER	100.0	100.0
Yp4003_02063	gnl|YPES214092|GKDD-2696-MONOMER	100.0	100.0
Yp4003_02064	gnl|YPES214092|GKDD-2697-MONOMER	100.0	100.0
Yp4003_02065	gnl|YPES214092|GKDD-2698-MONOMER	100.0	100.0
Yp4003_02066	gnl|YPES214092|GKDD-2699-MONOMER	100.0	100.0
Yp4003_02068	gnl|YPES214092|GKDD-2701-MONOMER	100.0	100.0
Yp4003_02069	gnl|YPES214092|GKDD-2702-MONOMER	100.0	100.0
Yp4003_02070	gnl|YPES214092|GKDD-2703-MONOMER	100.0	100.0
Yp4003_02071	gnl|YPES214092|GKDD-2704-MONOMER	100.0	100.0
Yp4003_02072	gnl|YPES214092|GKDD-2705-MONOMER	100.0	100.0
Yp4003_02074	gnl|YPES214092|GKDD-2706-MONOMER	100.0	100.0
Yp4003_02075	gnl|YPES214092|GKDD-2707-MONOMER	100.0	100.0
Yp4003_02076	gnl|YPES214092|GKDD-2708-MONOMER	100.0	100.0
Yp4003_02088	gnl|YPES214092|GKDD-3347-MONOMER	100.0	100.0
Yp4003_02089	gnl|YPES214092|GKDD-3346-MONOMER	100.0	100.0
Yp4003_02090	gnl|YPES214092|GKDD-3345-MONOMER	100.0	100.0
Yp4003_02136	gnl|YPES214092|GKDD-2458-MONOMER	100.0	100.0
Yp4003_02124	gnl|YPES214092|GKDD-2470-MONOMER	100.0	100.0
Yp4003_02125	gnl|YPES214092|GKDD-2469-MONOMER	100.0	100.0
Yp4003_02126	gnl|YPES214092|GKDD-2468-MONOMER	100.0	100.0
Yp4003_02127	gnl|YPES214092|GKDD-2467-MONOMER	100.0	100.0
Yp4003_02128	gnl|YPES214092|GKDD-2466-MONOMER	100.0	100.0
Yp4003_02129	gnl|YPES214092|GKDD-2465-MONOMER	100.0	100.0
Yp4003_02130	gnl|YPES214092|GKDD-2464-MONOMER	100.0	100.0
Yp4003_02131	gnl|YPES214092|GKDD-2463-MONOMER	100.0	100.0
Yp4003_02132	gnl|YPES214092|GKDD-2462-MONOMER	100.0	100.0
Yp4003_02133	gnl|YPES214092|GKDD-2461-MONOMER	100.0	100.0
Yp4003_02134	gnl|YPES214092|GKDD-2460-MONOMER	100.0	100.0
Yp4003_02135	gnl|YPES214092|GKDD-2459-MONOMER	100.0	100.0
Yp4003_02137	gnl|YPES214092|GKDD-2457-MONOMER	100.0	100.0
Yp4003_02091	gnl|YPES214092|GKDD-3344-MONOMER	100.0	100.0
Yp4003_02138	gnl|YPES214092|GKDD-2456-MONOMER	100.0	100.0
Yp4003_02140	gnl|YPES214092|GKDD-2454-MONOMER	100.0	100.0
Yp4003_02141	gnl|YPES214092|GKDD-2453-MONOMER	100.0	100.0
Yp4003_02142	gnl|YPES214092|GKDD-2452-MONOMER	100.0	100.0
Yp4003_02143	gnl|YPES214092|GKDD-2451-MONOMER	100.0	100.0
Yp4003_02144	gnl|YPES214092|GKDD-2450-MONOMER	100.0	100.0
Yp4003_02145	gnl|YPES214092|GKDD-2449-MONOMER	100.0	100.0
Yp4003_02147	gnl|YPES214092|GKDD-2448-MONOMER	100.0	100.0
Yp4003_02148	gnl|YPES214092|GKDD-2447-MONOMER	100.0	100.0
Yp4003_02149	gnl|YPES214092|GKDD-2446-MONOMER	100.0	100.0
Yp4003_02150	gnl|YPES214092|GKDD-2445-MONOMER	100.0	100.0
Yp4003_02151	gnl|YPES214092|GKDD-2444-MONOMER	100.0	100.0
Yp4003_02122	gnl|YPES214092|GKDD-3313-MONOMER	100.0	100.0
Yp4003_02121	gnl|YPES214092|GKDD-3314-MONOMER	100.0	100.0
Yp4003_02120	gnl|YPES214092|GKDD-3315-MONOMER	100.0	100.0
Yp4003_02119	gnl|YPES214092|GKDD-3316-MONOMER	100.0	100.0
Yp4003_02092	gnl|YPES214092|GKDD-3343-MONOMER	100.0	100.0
Yp4003_02093	gnl|YPES214092|GKDD-3342-MONOMER	100.0	100.0
Yp4003_02094	gnl|YPES214092|GKDD-3341-MONOMER	100.0	100.0
Yp4003_02095	gnl|YPES214092|GKDD-3340-MONOMER	100.0	100.0
Yp4003_02096	gnl|YPES214092|GKDD-3339-MONOMER	100.0	100.0
Yp4003_02097	gnl|YPES214092|GKDD-3338-MONOMER	100.0	100.0
Yp4003_02098	gnl|YPES214092|GKDD-3337-MONOMER	100.0	100.0
Yp4003_02099	gnl|YPES214092|GKDD-3336-MONOMER	100.0	100.0
Yp4003_02100	gnl|YPES214092|GKDD-3335-MONOMER	100.0	100.0
Yp4003_02101	gnl|YPES214092|GKDD-3334-MONOMER	100.0	100.0
Yp4003_02102	gnl|YPES214092|GKDD-3333-MONOMER	100.0	100.0
Yp4003_02103	gnl|YPES214092|GKDD-3332-MONOMER	100.0	100.0
Yp4003_02104	gnl|YPES214092|GKDD-3331-MONOMER	100.0	100.0
Yp4003_02105	gnl|YPES214092|GKDD-3330-MONOMER	100.0	100.0
Yp4003_02106	gnl|YPES214092|GKDD-3329-MONOMER	100.0	100.0
Yp4003_02107	gnl|YPES214092|GKDD-3328-MONOMER	100.0	100.0
Yp4003_02108	gnl|YPES214092|GKDD-3327-MONOMER	100.0	100.0
Yp4003_02109	gnl|YPES214092|GKDD-3326-MONOMER	100.0	100.0
Yp4003_02110	gnl|YPES214092|GKDD-3325-MONOMER	100.0	100.0
Yp4003_02111	gnl|YPES214092|GKDD-3324-MONOMER	100.0	100.0
Yp4003_02112	gnl|YPES214092|GKDD-3323-MONOMER	100.0	100.0
Yp4003_02113	gnl|YPES214092|GKDD-3322-MONOMER	100.0	100.0
Yp4003_02114	gnl|YPES214092|GKDD-3321-MONOMER	100.0	100.0
Yp4003_02117	gnl|YPES214092|GKDD-3318-MONOMER	100.0	100.0
Yp4003_02118	gnl|YPES214092|GKDD-3317-MONOMER	100.0	100.0
Yp4003_01762	gnl|YPES214092|GKDD-1462-MONOMER	100.0	100.0
Yp4003_01774	gnl|YPES214092|GKDD-1474-MONOMER	100.0	100.0
Yp4003_01760	gnl|YPES214092|GKDD-1460-MONOMER	100.0	100.0
Yp4003_01435	gnl|YPES214092|GKDD-3915-MONOMER	100.0	100.0
Yp4003_01422	gnl|YPES214092|GKDD-3927-MONOMER	100.0	100.0
Yp4003_01423	gnl|YPES214092|GKDD-3926-MONOMER	100.0	100.0
Yp4003_01424	gnl|YPES214092|GKDD-3925-MONOMER	100.0	100.0
Yp4003_01426	gnl|YPES214092|GKDD-3924-MONOMER	100.0	100.0
Yp4003_01427	gnl|YPES214092|GKDD-3923-MONOMER	100.0	100.0
Yp4003_01428	gnl|YPES214092|GKDD-3922-MONOMER	100.0	100.0
Yp4003_01429	gnl|YPES214092|GKDD-3921-MONOMER	100.0	100.0
Yp4003_01430	gnl|YPES214092|GKDD-3920-MONOMER	100.0	100.0
Yp4003_01431	gnl|YPES214092|GKDD-3919-MONOMER	100.0	100.0
Yp4003_01432	gnl|YPES214092|GKDD-3918-MONOMER	100.0	100.0
Yp4003_01433	gnl|YPES214092|GKDD-3917-MONOMER	100.0	100.0
Yp4003_01434	gnl|YPES214092|GKDD-3916-MONOMER	100.0	100.0
Yp4003_01436	gnl|YPES214092|GKDD-3914-MONOMER	100.0	100.0
Yp4003_01455	gnl|YPES214092|GKDD-340-MONOMER	100.0	100.0
Yp4003_01439	gnl|YPES214092|GKDD-3913-MONOMER	100.0	100.0
Yp4003_01441	gnl|YPES214092|GKDD-3911-MONOMER	100.0	100.0
Yp4003_01443	gnl|YPES214092|GKDD-3910-MONOMER	100.0	100.0
Yp4003_01444	gnl|YPES214092|GKDD-3909-MONOMER	100.0	100.0
Yp4003_01445	gnl|YPES214092|GKDD-3908-MONOMER	100.0	100.0
Yp4003_01446	gnl|YPES214092|GKDD-3907-MONOMER	100.0	100.0
Yp4003_01447	gnl|YPES214092|GKDD-3906-MONOMER	100.0	100.0
Yp4003_01448	gnl|YPES214092|GKDD-3905-MONOMER	100.0	100.0
Yp4003_01449	gnl|YPES214092|GKDD-3904-MONOMER	100.0	100.0
Yp4003_01450	gnl|YPES214092|GKDD-3903-MONOMER	100.0	100.0
Yp4003_01452	gnl|YPES214092|GKDD-343-MONOMER	100.0	100.0
Yp4003_01453	gnl|YPES214092|GKDD-342-MONOMER	100.0	100.0
Yp4003_01421	gnl|YPES214092|GKDD-3928-MONOMER	100.0	100.0
Yp4003_01420	gnl|YPES214092|GKDD-3929-MONOMER	100.0	100.0
Yp4003_01419	gnl|YPES214092|GKDD-3930-MONOMER	100.0	100.0
Yp4003_01418	gnl|YPES214092|GKDD-3931-MONOMER	100.0	100.0
Yp4003_01392	gnl|YPES214092|GKDD-2946-MONOMER	100.0	100.0
Yp4003_01393	gnl|YPES214092|GKDD-2947-MONOMER	100.0	100.0
Yp4003_01394	gnl|YPES214092|GKDD-2948-MONOMER	100.0	100.0
Yp4003_01395	gnl|YPES214092|GKDD-2949-MONOMER	100.0	100.0
Yp4003_01396	gnl|YPES214092|GKDD-2950-MONOMER	100.0	100.0
Yp4003_01397	gnl|YPES214092|GKDD-2951-MONOMER	100.0	100.0
Yp4003_01398	gnl|YPES214092|GKDD-2952-MONOMER	100.0	100.0
Yp4003_01399	gnl|YPES214092|GKDD-2953-MONOMER	100.0	100.0
Yp4003_01400	gnl|YPES214092|GKDD-2954-MONOMER	100.0	100.0
Yp4003_01401	gnl|YPES214092|GKDD-10-MONOMER	100.0	100.0
Yp4003_01402	gnl|YPES214092|GKDD-9-MONOMER	100.0	100.0
Yp4003_01404	gnl|YPES214092|GKDD-8-MONOMER	100.0	100.0
Yp4003_01405	gnl|YPES214092|GKDD-7-MONOMER	100.0	100.0
Yp4003_01406	gnl|YPES214092|GKDD-6-MONOMER	100.0	100.0
Yp4003_01407	gnl|YPES214092|GKDD-5-MONOMER	100.0	100.0
Yp4003_01408	gnl|YPES214092|GKDD-4-MONOMER	100.0	100.0
Yp4003_01409	gnl|YPES214092|GKDD-3-MONOMER	100.0	100.0
Yp4003_01410	gnl|YPES214092|GKDD-2-MONOMER	100.0	100.0
Yp4003_01411	gnl|YPES214092|GKDD-1-MONOMER	100.0	100.0
Yp4003_01412	gnl|YPES214092|GKDD-3937-MONOMER	100.0	100.0
Yp4003_01413	gnl|YPES214092|GKDD-3936-MONOMER	100.0	100.0
Yp4003_01414	gnl|YPES214092|GKDD-3935-MONOMER	100.0	100.0
Yp4003_01415	gnl|YPES214092|GKDD-3934-MONOMER	100.0	100.0
Yp4003_01416	gnl|YPES214092|GKDD-3933-MONOMER	100.0	100.0
Yp4003_01417	gnl|YPES214092|GKDD-3932-MONOMER	100.0	100.0
Yp4003_01454	gnl|YPES214092|GKDD-341-MONOMER	100.0	100.0
Yp4003_01456	gnl|YPES214092|GKDD-339-MONOMER	100.0	100.0
Yp4003_01389	gnl|YPES214092|GKDD-2943-MONOMER	100.0	100.0
Yp4003_01504	gnl|YPES214092|GKDD-2178-MONOMER	100.0	100.0
Yp4003_01492	gnl|YPES214092|GKDD-305-MONOMER	100.0	100.0
Yp4003_01493	gnl|YPES214092|GKDD-304-MONOMER	100.0	100.0
Yp4003_01494	gnl|YPES214092|GKDD-303-MONOMER	100.0	100.0
Yp4003_01495	gnl|YPES214092|GKDD-302-MONOMER	100.0	100.0
Yp4003_01496	gnl|YPES214092|GKDD-301-MONOMER	100.0	100.0
Yp4003_01497	gnl|YPES214092|GKDD-2186-MONOMER	100.0	100.0
Yp4003_01498	gnl|YPES214092|GKDD-2185-MONOMER	100.0	100.0
Yp4003_01499	gnl|YPES214092|GKDD-2184-MONOMER	100.0	100.0
Yp4003_01500	gnl|YPES214092|GKDD-2183-MONOMER	100.0	100.0
Yp4003_01501	gnl|YPES214092|GKDD-2182-MONOMER	100.0	100.0
Yp4003_01502	gnl|YPES214092|GKDD-2181-MONOMER	100.0	100.0
Yp4003_01503	gnl|YPES214092|GKDD-2179-MONOMER	100.0	100.0
Yp4003_01505	gnl|YPES214092|GKDD-2177-MONOMER	100.0	100.0
Yp4003_01457	gnl|YPES214092|GKDD-338-MONOMER	100.0	100.0
Yp4003_01506	gnl|YPES214092|GKDD-2176-MONOMER	100.0	100.0
Yp4003_01507	gnl|YPES214092|GKDD-2175-MONOMER	100.0	100.0
Yp4003_01759	gnl|YPES214092|GKDD-1459-MONOMER	100.0	100.0
Yp4003_01511	gnl|YPES214092|GKDD-2173-MONOMER	100.0	100.0
Yp4003_01512	gnl|YPES214092|GKDD-2172-MONOMER	100.0	100.0
Yp4003_01513	gnl|YPES214092|GKDD-2171-MONOMER	100.0	100.0
Yp4003_01514	gnl|YPES214092|GKDD-2170-MONOMER	100.0	100.0
Yp4003_01515	gnl|YPES214092|GKDD-2169-MONOMER	100.0	100.0
Yp4003_01516	gnl|YPES214092|GKDD-2168-MONOMER	100.0	100.0
Yp4003_01517	gnl|YPES214092|GKDD-2167-MONOMER	100.0	100.0
Yp4003_01518	gnl|YPES214092|GKDD-2166-MONOMER	100.0	100.0
Yp4003_01519	gnl|YPES214092|GKDD-2165-MONOMER	100.0	100.0
Yp4003_01491	gnl|YPES214092|GKDD-306-MONOMER	100.0	100.0
Yp4003_01490	gnl|YPES214092|GKDD-307-MONOMER	100.0	100.0
Yp4003_01489	gnl|YPES214092|GKDD-308-MONOMER	100.0	100.0
Yp4003_01488	gnl|YPES214092|GKDD-309-MONOMER	100.0	100.0
Yp4003_01458	gnl|YPES214092|GKDD-337-MONOMER	100.0	100.0
Yp4003_01459	gnl|YPES214092|GKDD-336-MONOMER	100.0	100.0
Yp4003_01460	gnl|YPES214092|GKDD-335-MONOMER	100.0	100.0
Yp4003_01461	gnl|YPES214092|GKDD-334-MONOMER	100.0	100.0
Yp4003_01462	gnl|YPES214092|GKDD-333-MONOMER	100.0	100.0
Yp4003_01463	gnl|YPES214092|GKDD-332-MONOMER	100.0	100.0
Yp4003_01464	gnl|YPES214092|GKDD-331-MONOMER	100.0	100.0
Yp4003_01466	gnl|YPES214092|GKDD-329-MONOMER	100.0	100.0
Yp4003_01468	gnl|YPES214092|GKDD-327-MONOMER	100.0	100.0
Yp4003_01470	gnl|YPES214092|GKDD-325-MONOMER	100.0	100.0
Yp4003_01472	gnl|YPES214092|GKDD-324-MONOMER	100.0	100.0
Yp4003_01473	gnl|YPES214092|GKDD-323-MONOMER	100.0	100.0
Yp4003_01474	gnl|YPES214092|GKDD-322-MONOMER	100.0	100.0
Yp4003_01476	gnl|YPES214092|GKDD-321-MONOMER	100.0	100.0
Yp4003_01477	gnl|YPES214092|GKDD-320-MONOMER	100.0	100.0
Yp4003_01478	gnl|YPES214092|GKDD-319-MONOMER	100.0	100.0
Yp4003_01479	gnl|YPES214092|GKDD-318-MONOMER	100.0	100.0
Yp4003_01480	gnl|YPES214092|GKDD-317-MONOMER	100.0	100.0
Yp4003_01481	gnl|YPES214092|GKDD-316-MONOMER	100.0	100.0
Yp4003_01482	gnl|YPES214092|GKDD-315-MONOMER	100.0	100.0
Yp4003_01483	gnl|YPES214092|GKDD-314-MONOMER	100.0	100.0
Yp4003_01484	gnl|YPES214092|GKDD-313-MONOMER	100.0	100.0
Yp4003_01485	gnl|YPES214092|GKDD-312-MONOMER	100.0	100.0
Yp4003_01486	gnl|YPES214092|GKDD-311-MONOMER	100.0	100.0
Yp4003_01487	gnl|YPES214092|GKDD-310-MONOMER	100.0	100.0
Yp4003_01390	gnl|YPES214092|GKDD-2944-MONOMER	100.0	100.0
Yp4003_01388	gnl|YPES214092|GKDD-2942-MONOMER	100.0	100.0
Yp4003_01522	gnl|YPES214092|GKDD-2163-MONOMER	100.0	100.0
Yp4003_01300	gnl|YPES214092|GKDD-2422-MONOMER	100.0	100.0
Yp4003_01288	gnl|YPES214092|GKDD-2410-MONOMER	100.0	100.0
Yp4003_01289	gnl|YPES214092|GKDD-2411-MONOMER	100.0	100.0
Yp4003_01290	gnl|YPES214092|GKDD-2412-MONOMER	100.0	100.0
Yp4003_01291	gnl|YPES214092|GKDD-2413-MONOMER	100.0	100.0
Yp4003_01292	gnl|YPES214092|GKDD-2414-MONOMER	100.0	100.0
Yp4003_01293	gnl|YPES214092|GKDD-2415-MONOMER	100.0	100.0
Yp4003_01294	gnl|YPES214092|GKDD-2416-MONOMER	100.0	100.0
Yp4003_01295	gnl|YPES214092|GKDD-2417-MONOMER	100.0	100.0
Yp4003_01296	gnl|YPES214092|GKDD-2418-MONOMER	100.0	100.0
Yp4003_01297	gnl|YPES214092|GKDD-2419-MONOMER	100.0	100.0
Yp4003_01298	gnl|YPES214092|GKDD-2420-MONOMER	100.0	100.0
Yp4003_01299	gnl|YPES214092|GKDD-2421-MONOMER	100.0	100.0
Yp4003_01301	gnl|YPES214092|GKDD-2423-MONOMER	100.0	100.0
Yp4003_01315	gnl|YPES214092|GKDD-1332-MONOMER	100.0	100.0
Yp4003_01302	gnl|YPES214092|GKDD-2425-MONOMER	100.0	100.0
Yp4003_01303	gnl|YPES214092|GKDD-2426-MONOMER	100.0	100.0
Yp4003_01304	gnl|YPES214092|GKDD-2427-MONOMER	100.0	100.0
Yp4003_01305	gnl|YPES214092|GKDD-2428-MONOMER	100.0	100.0
Yp4003_01306	gnl|YPES214092|GKDD-2430-MONOMER	100.0	100.0
Yp4003_01307	gnl|YPES214092|GKDD-2431-MONOMER	100.0	100.0
Yp4003_01308	gnl|YPES214092|GKDD-2432-MONOMER	100.0	100.0
Yp4003_01309	gnl|YPES214092|GKDD-2433-MONOMER	100.0	100.0
Yp4003_01310	gnl|YPES214092|GKDD-2434-MONOMER	100.0	100.0
Yp4003_01311	gnl|YPES214092|GKDD-1336-MONOMER	100.0	100.0
Yp4003_01312	gnl|YPES214092|GKDD-1335-MONOMER	100.0	100.0
Yp4003_01313	gnl|YPES214092|GKDD-1334-MONOMER	100.0	100.0
Yp4003_01287	gnl|YPES214092|GKDD-2409-MONOMER	100.0	100.0
Yp4003_01286	gnl|YPES214092|GKDD-2408-MONOMER	100.0	100.0
Yp4003_01285	gnl|YPES214092|GKDD-2407-MONOMER	100.0	100.0
Yp4003_01284	gnl|YPES214092|GKDD-2406-MONOMER	100.0	100.0
Yp4003_01179	gnl|YPES214092|GKDD-2999-MONOMER	100.0	100.0
Yp4003_01180	gnl|YPES214092|GKDD-3000-MONOMER	100.0	100.0
Yp4003_01181	gnl|YPES214092|GKDD-3001-MONOMER	100.0	100.0
Yp4003_01182	gnl|YPES214092|GKDD-3002-MONOMER	100.0	100.0
Yp4003_01183	gnl|YPES214092|GKDD-3003-MONOMER	100.0	100.0
Yp4003_01184	gnl|YPES214092|GKDD-3004-MONOMER	100.0	100.0
Yp4003_01185	gnl|YPES214092|GKDD-3005-MONOMER	100.0	100.0
Yp4003_01266	gnl|YPES214092|GKDD-2388-MONOMER	100.0	100.0
Yp4003_01267	gnl|YPES214092|GKDD-2389-MONOMER	100.0	100.0
Yp4003_01268	gnl|YPES214092|GKDD-2390-MONOMER	100.0	100.0
Yp4003_01269	gnl|YPES214092|GKDD-2391-MONOMER	100.0	100.0
Yp4003_01270	gnl|YPES214092|GKDD-2392-MONOMER	100.0	100.0
Yp4003_01271	gnl|YPES214092|GKDD-2393-MONOMER	100.0	100.0
Yp4003_01272	gnl|YPES214092|GKDD-2394-MONOMER	100.0	100.0
Yp4003_01273	gnl|YPES214092|GKDD-2395-MONOMER	100.0	100.0
Yp4003_01274	gnl|YPES214092|GKDD-2396-MONOMER	100.0	100.0
Yp4003_01275	gnl|YPES214092|GKDD-2397-MONOMER	100.0	100.0
Yp4003_01276	gnl|YPES214092|GKDD-2398-MONOMER	100.0	100.0
Yp4003_01277	gnl|YPES214092|GKDD-2399-MONOMER	100.0	100.0
Yp4003_01278	gnl|YPES214092|GKDD-2400-MONOMER	100.0	100.0
Yp4003_01279	gnl|YPES214092|GKDD-2401-MONOMER	100.0	100.0
Yp4003_01280	gnl|YPES214092|GKDD-2402-MONOMER	100.0	100.0
Yp4003_01281	gnl|YPES214092|GKDD-2403-MONOMER	100.0	100.0
Yp4003_01282	gnl|YPES214092|GKDD-2404-MONOMER	100.0	100.0
Yp4003_01283	gnl|YPES214092|GKDD-2405-MONOMER	100.0	100.0
Yp4003_01314	gnl|YPES214092|GKDD-1333-MONOMER	100.0	100.0
Yp4003_01316	gnl|YPES214092|GKDD-1331-MONOMER	100.0	100.0
Yp4003_01387	gnl|YPES214092|GKDD-2941-MONOMER	100.0	100.0
Yp4003_01361	gnl|YPES214092|GKDD-2922-MONOMER	100.0	100.0
