Y_pestis_CO92	Y_pestis_Yp4003	Similarity_Y_pestis_CO92.to.Y_pestis_Yp4003
gnl|YPES214092|GKDD-2590-MONOMER	Yp4003_02242	100.00
gnl|YPES214092|GKDD-2591-MONOMER	Yp4003_02243	100.00
gnl|YPES214092|GKDD-2592-MONOMER	Yp4003_02244	100.00
gnl|YPES214092|GKDD-26-MONOMER	Yp4003_03938	100.00
gnl|YPES214092|GKDD-260-MONOMER	Yp4003_00767	100.00
gnl|YPES214092|GKDD-261-MONOMER	Yp4003_00768	100.00
gnl|YPES214092|GKDD-2617-MONOMER	Yp4003_02269	100.00
gnl|YPES214092|GKDD-2618-MONOMER	Yp4003_02270	100.00
gnl|YPES214092|GKDD-2619-MONOMER	Yp4003_02271	100.00
gnl|YPES214092|GKDD-262-MONOMER	Yp4003_00770	100.00
gnl|YPES214092|GKDD-2620-MONOMER	Yp4003_02272	100.00
gnl|YPES214092|GKDD-2621-MONOMER	Yp4003_02273	100.00
gnl|YPES214092|GKDD-2622-MONOMER	Yp4003_02274	100.00
gnl|YPES214092|GKDD-2623-MONOMER	Yp4003_02275	100.00
gnl|YPES214092|GKDD-263-MONOMER	Yp4003_00771	100.00
gnl|YPES214092|GKDD-264-MONOMER	Yp4003_00772	100.00
gnl|YPES214092|GKDD-2646-MONOMER	Yp4003_04090	100.00
gnl|YPES214092|GKDD-2647-MONOMER	Yp4003_04091	100.00
gnl|YPES214092|GKDD-2648-MONOMER	Yp4003_04092	100.00
gnl|YPES214092|GKDD-2649-MONOMER	Yp4003_04093	100.00
gnl|YPES214092|GKDD-2650-MONOMER	Yp4003_04094	100.00
gnl|YPES214092|GKDD-2651-MONOMER	Yp4003_04095	100.00
gnl|YPES214092|GKDD-2652-MONOMER	Yp4003_04096	100.00
gnl|YPES214092|GKDD-2661-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-2670-MONOMER	Yp4003_04013	100.00
gnl|YPES214092|GKDD-2674-MONOMER	Yp4003_04017	100.00
gnl|YPES214092|GKDD-2688-MONOMER	Yp4003_02055	100.00
gnl|YPES214092|GKDD-2689-MONOMER	Yp4003_02056	100.00
gnl|YPES214092|GKDD-2698-MONOMER	Yp4003_02065	100.00
gnl|YPES214092|GKDD-2699-MONOMER	Yp4003_02066	100.00
gnl|YPES214092|GKDD-27-MONOMER	Yp4003_03937	100.00
gnl|YPES214092|GKDD-2706-MONOMER	Yp4003_02074	100.00
gnl|YPES214092|GKDD-2709-MONOMER	Yp4003_02078	100.00
gnl|YPES214092|GKDD-2711-MONOMER	Yp4003_04361	100.00
gnl|YPES214092|GKDD-2724-MONOMER	Yp4003_02380	100.00
gnl|YPES214092|GKDD-2727-MONOMER	Yp4003_02383	100.00
gnl|YPES214092|GKDD-273-MONOMER	Yp4003_00782	100.00
gnl|YPES214092|GKDD-2731-MONOMER	Yp4003_02387	100.00
gnl|YPES214092|GKDD-2740-MONOMER	Yp4003_02397	100.00
gnl|YPES214092|GKDD-2742-MONOMER	Yp4003_02399	100.00
gnl|YPES214092|GKDD-2746-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2751-MONOMER	Yp4003_03766	100.00
gnl|YPES214092|GKDD-2752-MONOMER	Yp4003_03767	100.00
gnl|YPES214092|GKDD-2759-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-276-MONOMER	Yp4003_00785	100.00
gnl|YPES214092|GKDD-2766-MONOMER	Yp4003_03910	100.00
gnl|YPES214092|GKDD-2767-MONOMER	Yp4003_03909	100.00
gnl|YPES214092|GKDD-2776-MONOMER	Yp4003_04215	100.00
gnl|YPES214092|GKDD-278-MONOMER	Yp4003_00787	100.00
gnl|YPES214092|GKDD-2780-MONOMER	Yp4003_01711	100.00
gnl|YPES214092|GKDD-2783-MONOMER	Yp4003_01708	100.00
gnl|YPES214092|GKDD-2784-MONOMER	Yp4003_01707	100.00
gnl|YPES214092|GKDD-2786-MONOMER	Yp4003_01705	100.00
gnl|YPES214092|GKDD-2793-MONOMER	Yp4003_01698	100.00
gnl|YPES214092|GKDD-2795-MONOMER	Yp4003_01696	100.00
gnl|YPES214092|GKDD-28-MONOMER	Yp4003_03936	100.00
gnl|YPES214092|GKDD-2806-MONOMER	Yp4003_01684	100.00
gnl|YPES214092|GKDD-2810-MONOMER	Yp4003_01680	100.00
gnl|YPES214092|GKDD-2822-MONOMER	Yp4003_01670	100.00
gnl|YPES214092|GKDD-2823-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2827-MONOMER	Yp4003_04053	100.00
gnl|YPES214092|GKDD-2829-MONOMER	Yp4003_04055	100.00
gnl|YPES214092|GKDD-2831-MONOMER	Yp4003_04057	100.00
gnl|YPES214092|GKDD-2832-MONOMER	Yp4003_04058	100.00
gnl|YPES214092|GKDD-2841-MONOMER	Yp4003_00425	100.00
gnl|YPES214092|GKDD-2847-MONOMER	Yp4003_00432	100.00
gnl|YPES214092|GKDD-2848-MONOMER	Yp4003_00433	100.00
gnl|YPES214092|GKDD-2851-MONOMER	Yp4003_00436	100.00
gnl|YPES214092|GKDD-2852-MONOMER	Yp4003_00437	100.00
gnl|YPES214092|GKDD-2858-MONOMER	Yp4003_00442	100.00
gnl|YPES214092|GKDD-286-MONOMER	Yp4003_00795	100.00
gnl|YPES214092|GKDD-2860-MONOMER	Yp4003_00445	100.00
gnl|YPES214092|GKDD-2863-MONOMER	Yp4003_00448	100.00
gnl|YPES214092|GKDD-2865-MONOMER	Yp4003_00450	100.00
gnl|YPES214092|GKDD-2870-MONOMER	Yp4003_00454	100.00
gnl|YPES214092|GKDD-2873-MONOMER	Yp4003_00457	100.00
gnl|YPES214092|GKDD-2878-MONOMER	Yp4003_00462	100.00
gnl|YPES214092|GKDD-2882-MONOMER	Yp4003_00466	100.00
gnl|YPES214092|GKDD-2885-MONOMER	Yp4003_00469	100.00
gnl|YPES214092|GKDD-2887-MONOMER	Yp4003_00471	100.00
gnl|YPES214092|GKDD-2889-MONOMER	Yp4003_00473	100.00
gnl|YPES214092|GKDD-2895-MONOMER	Yp4003_00479	100.00
gnl|YPES214092|GKDD-2896-MONOMER	Yp4003_00480	100.00
gnl|YPES214092|GKDD-29-MONOMER	Yp4003_03935	100.00
gnl|YPES214092|GKDD-2900-MONOMER	Yp4003_04109	100.00
gnl|YPES214092|GKDD-2912-MONOMER	Yp4003_01351	100.00
gnl|YPES214092|GKDD-2916-MONOMER	Yp4003_01355	100.00
gnl|YPES214092|GKDD-2921-MONOMER	Yp4003_01360	100.00
gnl|YPES214092|GKDD-2922-MONOMER	Yp4003_01361	100.00
gnl|YPES214092|GKDD-2926-MONOMER	Yp4003_01366	100.00
gnl|YPES214092|GKDD-2930-MONOMER	Yp4003_01372	100.00
gnl|YPES214092|GKDD-2942-MONOMER	Yp4003_01388	100.00
gnl|YPES214092|GKDD-2946-MONOMER	Yp4003_01392	100.00
gnl|YPES214092|GKDD-2958-MONOMER	Yp4003_01138	100.00
gnl|YPES214092|GKDD-2966-MONOMER	Yp4003_01146	100.00
gnl|YPES214092|GKDD-2977-MONOMER	Yp4003_01156	100.00
gnl|YPES214092|GKDD-298-MONOMER	Yp4003_00806	100.00
gnl|YPES214092|GKDD-2983-MONOMER	Yp4003_01162	100.00
gnl|YPES214092|GKDD-2984-MONOMER	Yp4003_01163	100.00
gnl|YPES214092|GKDD-299-MONOMER	Yp4003_00807	100.00
gnl|YPES214092|GKDD-2994-MONOMER	Yp4003_01174	100.00
gnl|YPES214092|GKDD-2995-MONOMER	Yp4003_01175	100.00
gnl|YPES214092|GKDD-2996-MONOMER	Yp4003_01176	100.00
gnl|YPES214092|GKDD-2997-MONOMER	Yp4003_01177	100.00
gnl|YPES214092|GKDD-300-MONOMER	Yp4003_03438	98.59
gnl|YPES214092|GKDD-3010-MONOMER	Yp4003_04302	100.00
gnl|YPES214092|GKDD-3011-MONOMER	Yp4003_04303	100.00
gnl|YPES214092|GKDD-3012-MONOMER	Yp4003_04304	100.00
gnl|YPES214092|GKDD-3025-MONOMER	Yp4003_03743	100.00
gnl|YPES214092|GKDD-3026-MONOMER	Yp4003_03742	100.00
gnl|YPES214092|GKDD-3027-MONOMER	Yp4003_03741	100.00
gnl|YPES214092|GKDD-3033-MONOMER	Yp4003_03735	100.00
gnl|YPES214092|GKDD-3034-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-3035-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-3038-MONOMER	Yp4003_01715	100.00
gnl|YPES214092|GKDD-3039-MONOMER	Yp4003_01716	100.00
gnl|YPES214092|GKDD-3045-MONOMER	Yp4003_01722	100.00
gnl|YPES214092|GKDD-3052-MONOMER	Yp4003_01729	100.00
gnl|YPES214092|GKDD-3053-MONOMER	Yp4003_01730	100.00
gnl|YPES214092|GKDD-3060-MONOMER	Yp4003_01737	100.00
gnl|YPES214092|GKDD-3069-MONOMER	Yp4003_01746	100.00
gnl|YPES214092|GKDD-3070-MONOMER	Yp4003_01747	100.00
gnl|YPES214092|GKDD-3072-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-3086-MONOMER	Yp4003_03489	100.00
gnl|YPES214092|GKDD-3090-MONOMER	Yp4003_03493	100.00
gnl|YPES214092|GKDD-3108-MONOMER	Yp4003_04271	100.00
gnl|YPES214092|GKDD-3109-MONOMER	Yp4003_04272	100.00
gnl|YPES214092|GKDD-3110-MONOMER	Yp4003_04273	100.00
gnl|YPES214092|GKDD-3112-MONOMER	Yp4003_04277	100.00
gnl|YPES214092|GKDD-3118-MONOMER	Yp4003_04309	100.00
gnl|YPES214092|GKDD-312-MONOMER	Yp4003_01485	100.00
gnl|YPES214092|GKDD-3121-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3122-MONOMER	Yp4003_02703	100.00
gnl|YPES214092|GKDD-3129-MONOMER	Yp4003_02695	100.00
gnl|YPES214092|GKDD-313-MONOMER	Yp4003_01484	100.00
gnl|YPES214092|GKDD-3135-MONOMER	Yp4003_02689	100.00
gnl|YPES214092|GKDD-3136-MONOMER	Yp4003_02688	100.00
gnl|YPES214092|GKDD-314-MONOMER	Yp4003_01483	100.00
gnl|YPES214092|GKDD-3142-MONOMER	Yp4003_02682	100.00
gnl|YPES214092|GKDD-3143-MONOMER	Yp4003_02681	100.00
gnl|YPES214092|GKDD-3147-MONOMER	Yp4003_02677	100.00
gnl|YPES214092|GKDD-315-MONOMER	Yp4003_01482	100.00
gnl|YPES214092|GKDD-3152-MONOMER	Yp4003_02672	100.00
gnl|YPES214092|GKDD-3153-MONOMER	Yp4003_02671	100.00
gnl|YPES214092|GKDD-3155-MONOMER	Yp4003_00292	100.00
gnl|YPES214092|GKDD-3158-MONOMER	Yp4003_00295	100.00
gnl|YPES214092|GKDD-3164-MONOMER	Yp4003_00303	100.00
gnl|YPES214092|GKDD-3174-MONOMER	Yp4003_00313	100.00
gnl|YPES214092|GKDD-3175-MONOMER	Yp4003_00314	100.00
gnl|YPES214092|GKDD-3179-MONOMER	Yp4003_00318	100.00
gnl|YPES214092|GKDD-3181-MONOMER	Yp4003_00320	100.00
gnl|YPES214092|GKDD-3183-MONOMER	Yp4003_00322	100.00
gnl|YPES214092|GKDD-3186-MONOMER	Yp4003_00325	100.00
gnl|YPES214092|GKDD-3190-MONOMER	Yp4003_00329	100.00
gnl|YPES214092|GKDD-3197-MONOMER	Yp4003_00337	100.00
gnl|YPES214092|GKDD-3200-MONOMER	Yp4003_00340	100.00
gnl|YPES214092|GKDD-3202-MONOMER	Yp4003_00342	100.00
gnl|YPES214092|GKDD-3216-MONOMER	Yp4003_03174	100.00
gnl|YPES214092|GKDD-3218-MONOMER	Yp4003_03172	100.00
gnl|YPES214092|GKDD-322-MONOMER	Yp4003_01474	100.00
gnl|YPES214092|GKDD-3223-MONOMER	Yp4003_03167	100.00
gnl|YPES214092|GKDD-3224-MONOMER	Yp4003_03166	100.00
gnl|YPES214092|GKDD-3230-MONOMER	Yp4003_03160	100.00
gnl|YPES214092|GKDD-3234-MONOMER	Yp4003_03156	100.00
gnl|YPES214092|GKDD-3235-MONOMER	Yp4003_03155	100.00
gnl|YPES214092|GKDD-3244-MONOMER	Yp4003_03580	100.00
gnl|YPES214092|GKDD-3245-MONOMER	Yp4003_03581	100.00
gnl|YPES214092|GKDD-3246-MONOMER	Yp4003_03582	100.00
gnl|YPES214092|GKDD-3254-MONOMER	Yp4003_03590	100.00
gnl|YPES214092|GKDD-3257-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-3259-MONOMER	Yp4003_00872	100.00
gnl|YPES214092|GKDD-3271-MONOMER	Yp4003_00886	100.00
gnl|YPES214092|GKDD-3272-MONOMER	Yp4003_00887	100.00
gnl|YPES214092|GKDD-3277-MONOMER	Yp4003_00893	100.00
gnl|YPES214092|GKDD-3282-MONOMER	Yp4003_00898	100.00
gnl|YPES214092|GKDD-3284-MONOMER	Yp4003_00900	100.00
gnl|YPES214092|GKDD-3286-MONOMER	Yp4003_00902	100.00
gnl|YPES214092|GKDD-3287-MONOMER	Yp4003_00903	100.00
gnl|YPES214092|GKDD-3289-MONOMER	Yp4003_00905	100.00
gnl|YPES214092|GKDD-3292-MONOMER	Yp4003_00908	100.00
gnl|YPES214092|GKDD-3294-MONOMER	Yp4003_00910	100.00
gnl|YPES214092|GKDD-330-MONOMER	Yp4003_01465	99.85
gnl|YPES214092|GKDD-3301-MONOMER	Yp4003_00916	100.00
gnl|YPES214092|GKDD-3305-MONOMER	Yp4003_00921	100.00
gnl|YPES214092|GKDD-3306-MONOMER	Yp4003_00922	100.00
gnl|YPES214092|GKDD-332-MONOMER	Yp4003_01463	100.00
gnl|YPES214092|GKDD-333-MONOMER	Yp4003_01462	100.00
gnl|YPES214092|GKDD-3330-MONOMER	Yp4003_02105	100.00
gnl|YPES214092|GKDD-3331-MONOMER	Yp4003_02104	100.00
gnl|YPES214092|GKDD-3332-MONOMER	Yp4003_02103	100.00
gnl|YPES214092|GKDD-3333-MONOMER	Yp4003_02102	100.00
gnl|YPES214092|GKDD-3334-MONOMER	Yp4003_02101	100.00
gnl|YPES214092|GKDD-3335-MONOMER	Yp4003_02100	100.00
gnl|YPES214092|GKDD-3336-MONOMER	Yp4003_02099	100.00
gnl|YPES214092|GKDD-335-MONOMER	Yp4003_01460	100.00
gnl|YPES214092|GKDD-3353-MONOMER	Yp4003_02082	100.00
gnl|YPES214092|GKDD-3354-MONOMER	Yp4003_02081	100.00
gnl|YPES214092|GKDD-3361-MONOMER	Yp4003_04375	100.00
gnl|YPES214092|GKDD-3362-MONOMER	Yp4003_04374	100.00
gnl|YPES214092|GKDD-3369-MONOMER	Yp4003_03215	100.00
gnl|YPES214092|GKDD-3370-MONOMER	Yp4003_03214	100.00
gnl|YPES214092|GKDD-3377-MONOMER	Yp4003_03207	100.00
gnl|YPES214092|GKDD-3378-MONOMER	Yp4003_03206	100.00
gnl|YPES214092|GKDD-3381-MONOMER	Yp4003_03203	100.00
gnl|YPES214092|GKDD-3382-MONOMER	Yp4003_03202	100.00
gnl|YPES214092|GKDD-3388-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3389-MONOMER	Yp4003_03681	100.00
gnl|YPES214092|GKDD-339-MONOMER	Yp4003_01456	100.00
gnl|YPES214092|GKDD-3398-MONOMER	Yp4003_03690	100.00
gnl|YPES214092|GKDD-3399-MONOMER	Yp4003_03691	100.00
gnl|YPES214092|GKDD-340-MONOMER	Yp4003_01455	100.00
gnl|YPES214092|GKDD-3400-MONOMER	Yp4003_03692	100.00
gnl|YPES214092|GKDD-3401-MONOMER	Yp4003_03693	100.00
gnl|YPES214092|GKDD-3413-MONOMER	Yp4003_03787	100.00
gnl|YPES214092|GKDD-3414-MONOMER	Yp4003_03786	100.00
gnl|YPES214092|GKDD-3421-MONOMER	Yp4003_03779	100.00
gnl|YPES214092|GKDD-3428-MONOMER	Yp4003_02325	100.00
gnl|YPES214092|GKDD-3429-MONOMER	Yp4003_02323	99.73
gnl|YPES214092|GKDD-3435-MONOMER	Yp4003_02317	100.00
gnl|YPES214092|GKDD-3436-MONOMER	Yp4003_02316	100.00
gnl|YPES214092|GKDD-3440-MONOMER	Yp4003_02312	100.00
gnl|YPES214092|GKDD-3447-MONOMER	Yp4003_02304	100.00
gnl|YPES214092|GKDD-3448-MONOMER	Yp4003_02303	100.00
gnl|YPES214092|GKDD-3453-MONOMER	Yp4003_04251	100.00
gnl|YPES214092|GKDD-3457-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3462-MONOMER	Yp4003_02770	100.00
gnl|YPES214092|GKDD-3466-MONOMER	Yp4003_02774	100.00
gnl|YPES214092|GKDD-3468-MONOMER	Yp4003_02776	100.00
gnl|YPES214092|GKDD-3472-MONOMER	Yp4003_02779	100.00
gnl|YPES214092|GKDD-3477-MONOMER	Yp4003_02785	100.00
gnl|YPES214092|GKDD-3485-MONOMER	Yp4003_02793	100.00
gnl|YPES214092|GKDD-3486-MONOMER	Yp4003_02794	100.00
gnl|YPES214092|GKDD-3487-MONOMER	Yp4003_02795	100.00
gnl|YPES214092|GKDD-349-MONOMER	Yp4003_02895	100.00
gnl|YPES214092|GKDD-3509-MONOMER	Yp4003_02726	100.00
gnl|YPES214092|GKDD-3510-MONOMER	Yp4003_02727	100.00
gnl|YPES214092|GKDD-3511-MONOMER	Yp4003_02728	100.00
gnl|YPES214092|GKDD-3512-MONOMER	Yp4003_02729	100.00
gnl|YPES214092|GKDD-3521-MONOMER	Yp4003_02443	100.00
gnl|YPES214092|GKDD-3525-MONOMER	Yp4003_02447	100.00
gnl|YPES214092|GKDD-3528-MONOMER	Yp4003_02450	100.00
gnl|YPES214092|GKDD-3532-MONOMER	Yp4003_02454	100.00
gnl|YPES214092|GKDD-3534-MONOMER	Yp4003_02456	100.00
gnl|YPES214092|GKDD-3538-MONOMER	Yp4003_02461	100.00
gnl|YPES214092|GKDD-3553-MONOMER	Yp4003_03799	100.00
gnl|YPES214092|GKDD-3556-MONOMER	Yp4003_03796	100.00
gnl|YPES214092|GKDD-3559-MONOMER	Yp4003_03794	100.00
gnl|YPES214092|GKDD-3571-MONOMER	Yp4003_03847	100.00
gnl|YPES214092|GKDD-3572-MONOMER	Yp4003_03848	100.00
gnl|YPES214092|GKDD-3573-MONOMER	Yp4003_03849	100.00
gnl|YPES214092|GKDD-3574-MONOMER	Yp4003_03850	100.00
gnl|YPES214092|GKDD-3575-MONOMER	Yp4003_03851	100.00
gnl|YPES214092|GKDD-3580-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-3610-MONOMER	Yp4003_02431	100.00
gnl|YPES214092|GKDD-3611-MONOMER	Yp4003_02430	100.00
gnl|YPES214092|GKDD-3612-MONOMER	Yp4003_02429	100.00
gnl|YPES214092|GKDD-3613-MONOMER	Yp4003_02428	100.00
gnl|YPES214092|GKDD-3614-MONOMER	Yp4003_02427	100.00
gnl|YPES214092|GKDD-3615-MONOMER	Yp4003_02426	100.00
gnl|YPES214092|GKDD-3616-MONOMER	Yp4003_02425	100.00
gnl|YPES214092|GKDD-362-MONOMER	Yp4003_02908	100.00
gnl|YPES214092|GKDD-3630-MONOMER	Yp4003_02411	100.00
gnl|YPES214092|GKDD-3631-MONOMER	Yp4003_02410	100.00
gnl|YPES214092|GKDD-3637-MONOMER	Yp4003_02404	100.00
gnl|YPES214092|GKDD-3641-MONOMER	Yp4003_04077	100.00
gnl|YPES214092|GKDD-3645-MONOMER	Yp4003_04080	100.00
gnl|YPES214092|GKDD-3648-MONOMER	Yp4003_04083	100.00
gnl|YPES214092|GKDD-3651-MONOMER	Yp4003_02496	100.00
gnl|YPES214092|GKDD-3654-MONOMER	Yp4003_02499	100.00
gnl|YPES214092|GKDD-3657-MONOMER	Yp4003_02502	100.00
gnl|YPES214092|GKDD-3659-MONOMER	Yp4003_02504	100.00
gnl|YPES214092|GKDD-3675-MONOMER	Yp4003_02520	100.00
gnl|YPES214092|GKDD-3676-MONOMER	Yp4003_02521	100.00
gnl|YPES214092|GKDD-3682-MONOMER	Yp4003_02526	100.00
gnl|YPES214092|GKDD-369-MONOMER	Yp4003_02915	100.00
gnl|YPES214092|GKDD-3690-MONOMER	Yp4003_03253	100.00
gnl|YPES214092|GKDD-3693-MONOMER	Yp4003_03256	100.00
gnl|YPES214092|GKDD-3697-MONOMER	Yp4003_03260	100.00
gnl|YPES214092|GKDD-3699-MONOMER	Yp4003_03262	100.00
gnl|YPES214092|GKDD-3703-MONOMER	Yp4003_03266	100.00
gnl|YPES214092|GKDD-371-MONOMER	Yp4003_02917	100.00
gnl|YPES214092|GKDD-3714-MONOMER	Yp4003_03820	100.00
gnl|YPES214092|GKDD-3724-MONOMER	Yp4003_03705	100.00
gnl|YPES214092|GKDD-3725-MONOMER	Yp4003_03706	100.00
gnl|YPES214092|GKDD-3726-MONOMER	Yp4003_03707	100.00
gnl|YPES214092|GKDD-3727-MONOMER	Yp4003_03708	100.00
gnl|YPES214092|GKDD-3735-MONOMER	Yp4003_03716	100.00
gnl|YPES214092|GKDD-3745-MONOMER	Yp4003_03193	100.00
gnl|YPES214092|GKDD-3748-MONOMER	Yp4003_03189	100.00
gnl|YPES214092|GKDD-3752-MONOMER	Yp4003_03185	100.00
gnl|YPES214092|GKDD-3754-MONOMER	Yp4003_03183	100.00
gnl|YPES214092|GKDD-3758-MONOMER	Yp4003_03178	100.00
gnl|YPES214092|GKDD-3762-MONOMER	Yp4003_04394	100.00
gnl|YPES214092|GKDD-3763-MONOMER	Yp4003_04393	100.00
gnl|YPES214092|GKDD-3764-MONOMER	Yp4003_01789	100.00
gnl|YPES214092|GKDD-3765-MONOMER	Yp4003_01791	100.00
gnl|YPES214092|GKDD-3766-MONOMER	Yp4003_01792	100.00
gnl|YPES214092|GKDD-377-MONOMER	Yp4003_00089	100.00
gnl|YPES214092|GKDD-3776-MONOMER	Yp4003_01803	100.00
gnl|YPES214092|GKDD-3777-MONOMER	Yp4003_01804	100.00
gnl|YPES214092|GKDD-3787-MONOMER	Yp4003_01815	100.00
gnl|YPES214092|GKDD-3791-MONOMER	Yp4003_01819	100.00
gnl|YPES214092|GKDD-3795-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3797-MONOMER	Yp4003_01584	100.00
gnl|YPES214092|GKDD-380-MONOMER	Yp4003_00086	100.00
gnl|YPES214092|GKDD-3805-MONOMER	Yp4003_01576	100.00
gnl|YPES214092|GKDD-3807-MONOMER	Yp4003_01574	100.00
gnl|YPES214092|GKDD-3809-MONOMER	Yp4003_01572	100.00
gnl|YPES214092|GKDD-3810-MONOMER	Yp4003_01571	100.00
gnl|YPES214092|GKDD-3812-MONOMER	Yp4003_01569	100.00
gnl|YPES214092|GKDD-3814-MONOMER	Yp4003_01567	100.00
gnl|YPES214092|GKDD-3818-MONOMER	Yp4003_01562	100.00
gnl|YPES214092|GKDD-3819-MONOMER	Yp4003_01561	100.00
gnl|YPES214092|GKDD-3835-MONOMER	Yp4003_02165	100.00
gnl|YPES214092|GKDD-3836-MONOMER	Yp4003_02166	100.00
gnl|YPES214092|GKDD-3838-MONOMER	Yp4003_02168	100.00
gnl|YPES214092|GKDD-3845-MONOMER	Yp4003_02175	100.00
gnl|YPES214092|GKDD-3854-MONOMER	Yp4003_02188	100.00
gnl|YPES214092|GKDD-3855-MONOMER	Yp4003_02189	100.00
gnl|YPES214092|GKDD-3856-MONOMER	Yp4003_02190	100.00
gnl|YPES214092|GKDD-3857-MONOMER	Yp4003_02191	100.00
gnl|YPES214092|GKDD-3858-MONOMER	Yp4003_02192	100.00
gnl|YPES214092|GKDD-3859-MONOMER	Yp4003_02193	100.00
gnl|YPES214092|GKDD-3860-MONOMER	Yp4003_02194	100.00
gnl|YPES214092|GKDD-387-MONOMER	Yp4003_00079	100.00
gnl|YPES214092|GKDD-3883-MONOMER	Yp4003_02023	100.00
gnl|YPES214092|GKDD-3884-MONOMER	Yp4003_02024	100.00
gnl|YPES214092|GKDD-3885-MONOMER	Yp4003_02025	100.00
gnl|YPES214092|GKDD-3886-MONOMER	Yp4003_02026	100.00
gnl|YPES214092|GKDD-3887-MONOMER	Yp4003_02028	100.00
gnl|YPES214092|GKDD-3888-MONOMER	Yp4003_02029	100.00
gnl|YPES214092|GKDD-3889-MONOMER	Yp4003_02030	100.00
gnl|YPES214092|GKDD-3890-MONOMER	Yp4003_02031	100.00
gnl|YPES214092|GKDD-3904-MONOMER	Yp4003_01449	100.00
gnl|YPES214092|GKDD-3905-MONOMER	Yp4003_01448	100.00
gnl|YPES214092|GKDD-3906-MONOMER	Yp4003_01447	100.00
gnl|YPES214092|GKDD-391-MONOMER	Yp4003_00075	100.00
gnl|YPES214092|GKDD-3912-MONOMER	Yp4003_01440	99.78
gnl|YPES214092|GKDD-3919-MONOMER	Yp4003_01431	100.00
gnl|YPES214092|GKDD-392-MONOMER	Yp4003_00074	100.00
gnl|YPES214092|GKDD-3923-MONOMER	Yp4003_01427	100.00
gnl|YPES214092|GKDD-3925-MONOMER	Yp4003_01424	100.00
gnl|YPES214092|GKDD-3929-MONOMER	Yp4003_01420	100.00
gnl|YPES214092|GKDD-3932-MONOMER	Yp4003_01417	100.00
gnl|YPES214092|GKDD-3934-MONOMER	Yp4003_01415	100.00
gnl|YPES214092|GKDD-3938-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-3941-MONOMER	Yp4003_02602	100.00
gnl|YPES214092|GKDD-3943-MONOMER	Yp4003_02604	99.94
gnl|YPES214092|GKDD-3945-MONOMER	Yp4003_02606	100.00
gnl|YPES214092|GKDD-3948-MONOMER	Yp4003_02609	100.00
gnl|YPES214092|GKDD-3951-MONOMER	Yp4003_02612	100.00
gnl|YPES214092|GKDD-3952-MONOMER	Yp4003_02613	100.00
gnl|YPES214092|GKDD-3953-MONOMER	Yp4003_02614	100.00
gnl|YPES214092|GKDD-3956-MONOMER	Yp4003_02617	100.00
gnl|YPES214092|GKDD-3959-MONOMER	Yp4003_02620	100.00
gnl|YPES214092|GKDD-3963-MONOMER	Yp4003_02624	100.00
gnl|YPES214092|GKDD-3965-MONOMER	Yp4003_02626	100.00
gnl|YPES214092|GKDD-3969-MONOMER	Yp4003_02630	100.00
gnl|YPES214092|GKDD-3974-MONOMER	Yp4003_02635	100.00
gnl|YPES214092|GKDD-398-MONOMER	Yp4003_00068	100.00
gnl|YPES214092|GKDD-3986-MONOMER	Yp4003_03627	100.00
gnl|YPES214092|GKDD-3987-MONOMER	Yp4003_03628	100.00
gnl|YPES214092|GKDD-3988-MONOMER	Yp4003_03629	100.00
gnl|YPES214092|GKDD-3989-MONOMER	Yp4003_03630	100.00
gnl|YPES214092|GKDD-399-MONOMER	Yp4003_00065	100.00
gnl|YPES214092|GKDD-4009-MONOMER	Yp4003_03517	100.00
gnl|YPES214092|GKDD-4011-MONOMER	Yp4003_03518	100.00
gnl|YPES214092|GKDD-4012-MONOMER	Yp4003_03519	100.00
gnl|YPES214092|GKDD-4013-MONOMER	Yp4003_03520	100.00
gnl|YPES214092|GKDD-4014-MONOMER	Yp4003_03521	100.00
gnl|YPES214092|GKDD-403-MONOMER	Yp4003_00061	100.00
gnl|YPES214092|GKDD-4039-MONOMER	Yp4003_03840	100.00
gnl|YPES214092|GKDD-4042-MONOMER	Yp4003_04201	100.00
gnl|YPES214092|GKDD-4043-MONOMER	Yp4003_04202	100.00
gnl|YPES214092|GKDD-4055-MONOMER	Yp4003_01875	100.00
gnl|YPES214092|GKDD-4056-MONOMER	Yp4003_01874	100.00
gnl|YPES214092|GKDD-4062-MONOMER	Yp4003_01866	100.00
